id,nice_facility,friendly_host,flexible_time,adequate_amenity,convenient_tranposrtation,highly_recommended,easy_acess,prepare_essentials,match_description,nice_neighborhood,good_location,like_home
3476105,74,40,38,32,29,128,152,91,24,51,41,56
13431552,2,1,1,2,0,3,2,1,0,1,0,0
12302561,91,34,43,43,38,165,162,93,20,34,49,34
18749159,0,0,0,0,0,0,0,0,0,0,0,0
7308924,1,0,0,0,0,1,1,0,0,0,1,0
19946195,7,1,0,3,2,1,3,1,0,4,2,2
44472,17,18,15,10,6,58,49,34,7,9,18,9
8407862,68,16,46,42,21,76,71,63,13,32,36,21
15845215,58,25,17,21,46,98,82,78,20,39,25,22
14278303,3,2,4,0,3,6,5,4,0,2,2,2
14033731,46,15,10,19,16,44,45,19,4,15,16,12
17544220,30,10,9,13,5,31,28,23,1,6,11,0
6400649,12,3,0,2,0,10,6,5,2,3,1,2
11940117,15,6,15,11,15,19,30,21,7,6,6,11
20498653,2,1,1,0,1,3,5,1,0,1,2,0
20286578,3,0,0,0,0,3,1,2,1,0,0,0
11174,64,22,23,15,39,98,103,63,12,32,22,22
490278,24,18,21,19,34,69,59,48,11,19,17,25
17041458,0,0,0,0,0,0,0,0,0,0,0,0
12733742,0,2,0,0,0,1,2,1,1,1,1,0
4484495,16,13,10,7,7,36,35,24,8,5,13,5
17226,36,16,21,18,15,75,85,38,15,19,18,53
16347171,28,15,12,4,8,34,33,37,5,13,9,17
20640049,1,1,3,1,3,2,3,4,0,2,0,2
19789620,4,1,0,2,1,5,8,1,1,2,2,2
6671557,18,5,7,8,4,12,15,6,3,5,8,12
8668418,9,2,2,1,1,12,7,8,3,1,3,3
4068273,0,0,0,0,0,0,1,0,0,0,0,0
15061841,16,7,4,12,9,27,37,12,2,8,4,8
19093789,0,0,0,0,1,1,2,0,1,0,1,0
16115420,8,6,4,3,4,15,12,9,2,7,8,4
11325431,33,12,9,5,11,40,51,24,11,19,11,3
19415114,1,2,2,1,1,6,4,7,1,2,3,5
13512004,6,3,0,2,0,8,9,4,1,2,3,0
849567,18,14,7,5,16,37,26,28,5,15,9,1
2958412,54,38,19,21,18,88,77,65,13,22,34,22
20775620,13,2,4,11,1,15,13,10,3,2,2,7
14317785,3,2,2,3,2,10,4,7,0,2,0,1
17685139,7,2,2,5,2,11,12,7,2,0,1,2
15843671,66,22,17,12,22,94,88,58,16,26,24,16
19124408,4,2,5,6,1,6,5,5,0,0,4,0
2659961,11,4,5,2,3,14,8,12,3,5,6,5
5656458,11,10,6,10,6,24,29,7,2,11,8,14
1492856,145,45,60,101,49,155,164,123,35,63,55,32
3772353,61,23,21,26,19,101,114,66,23,22,27,11
18133502,8,6,4,3,2,18,17,9,2,3,3,2
3549314,20,11,18,6,5,32,26,26,1,12,6,4
19182444,1,2,0,0,0,3,2,0,0,0,2,0
55668,173,99,67,105,38,297,276,190,31,53,106,97
14994292,1,0,0,0,1,3,5,1,0,3,0,0
593292,177,85,102,102,74,365,383,211,63,94,93,98
10826734,4,0,0,2,0,2,1,0,0,0,1,1
9252303,18,10,6,10,10,44,32,25,10,16,9,7
13429298,2,1,3,2,3,3,7,1,0,2,3,0
14445183,48,19,27,13,34,68,71,45,19,26,13,15
18025342,0,1,0,0,0,1,1,0,0,0,2,0
9901423,13,8,2,5,1,17,11,11,0,2,6,7
18094418,5,0,2,1,1,6,2,8,1,0,2,1
5105805,1,2,0,1,0,6,6,1,1,0,1,0
3993388,179,78,100,115,62,291,292,205,42,61,88,98
12067652,10,8,7,3,5,15,16,12,3,8,1,7
58257,8,4,3,4,5,12,20,11,5,6,5,3
13137970,18,3,6,8,2,5,15,7,2,4,3,2
9241147,41,18,20,9,30,80,83,64,7,26,23,18
1814279,188,107,129,85,103,281,260,247,69,111,111,118
4205232,15,10,5,3,3,24,30,11,5,10,7,2
7987167,18,9,8,8,14,28,29,13,5,8,11,4
18608130,7,3,1,0,2,14,10,17,1,3,4,3
6767011,35,7,5,8,7,31,26,28,3,10,16,17
19958302,0,0,0,0,0,0,0,0,0,0,0,0
9022972,18,5,19,8,10,28,33,14,7,11,7,25
11774259,80,19,23,30,13,85,76,65,16,17,20,12
9410846,63,25,49,34,22,94,110,51,20,16,37,15
19621610,5,1,0,3,3,4,4,5,0,4,3,0
18614946,0,0,0,0,1,1,1,0,0,1,0,0
17304644,21,10,4,11,2,29,28,21,2,4,7,3
15113234,18,8,2,2,4,23,25,15,6,9,4,4
1846580,154,82,52,112,73,229,201,139,22,64,61,52
20619757,4,3,0,0,0,8,6,5,2,0,1,1
16808797,0,0,0,0,0,0,0,0,0,0,0,0
14043464,6,5,3,1,2,21,20,8,1,3,5,5
15157515,5,2,0,1,0,3,5,3,0,1,2,1
2074985,10,12,3,5,5,26,21,18,2,3,12,5
8473532,15,2,1,5,1,7,7,6,0,3,0,3
19630358,10,3,5,4,2,15,11,11,2,3,9,3
13569664,110,39,34,31,40,123,100,95,16,34,39,36
6098253,8,6,3,4,5,26,20,15,2,0,5,0
3431378,215,85,81,77,104,233,227,152,34,80,90,93
2082729,12,7,8,10,13,31,34,22,6,11,9,16
20194913,20,3,7,11,5,21,22,7,5,1,6,5
12773246,21,7,7,11,4,22,27,11,5,8,6,7
5442901,12,1,1,2,1,15,14,8,3,0,3,0
4815886,3,2,2,5,0,8,9,6,0,1,0,3
9331413,14,3,5,2,4,12,10,8,1,2,1,6
4993968,126,71,52,44,63,209,190,134,42,67,62,56
19047711,2,0,0,0,1,3,4,2,0,3,3,2
2487073,9,5,0,7,3,8,11,5,1,4,3,2
20424290,3,0,2,3,1,3,3,1,0,3,1,1
413567,66,20,28,29,30,92,97,57,15,34,26,15
9155021,48,17,13,24,22,50,52,48,9,19,21,22
4091629,13,9,5,5,10,19,21,25,7,8,8,9
8866178,41,37,46,23,36,116,112,97,13,29,33,40
16242912,19,8,21,11,16,31,31,25,8,19,7,9
15309572,9,2,1,1,1,3,2,3,3,2,0,1
16437118,4,1,1,3,1,2,6,3,0,2,0,2
20269147,0,0,0,0,0,0,0,0,0,0,0,0
16301908,33,16,15,16,7,43,39,26,7,8,15,6
4932310,57,22,24,20,27,76,81,63,19,25,23,35
19270578,6,6,3,1,6,20,12,12,3,7,2,2
21035682,3,1,2,2,1,6,5,3,1,0,1,5
4614525,10,5,3,7,5,11,14,2,2,3,8,7
6791694,9,12,9,5,3,27,30,11,3,2,12,6
4719918,114,31,44,55,31,120,124,89,22,40,47,49
16260132,3,1,5,1,3,2,6,5,1,4,1,0
10165181,23,8,3,6,6,19,11,23,2,9,9,8
14065007,8,6,7,3,5,18,22,11,6,5,3,4
1624665,127,35,61,60,56,182,160,111,10,68,45,82
20647731,8,1,2,1,2,8,7,6,2,3,1,3
6197119,35,16,28,24,33,63,87,39,16,34,29,26
19064354,0,1,0,0,0,1,1,0,0,0,2,0
9734844,2,1,0,1,0,1,1,0,0,0,1,0
18443199,6,1,3,2,3,10,7,10,1,2,3,1
596373,302,130,190,133,213,445,513,342,91,160,159,303
17665781,3,1,1,0,1,5,6,1,1,1,3,4
2008518,12,10,4,0,8,28,21,16,1,11,12,7
19853343,1,0,0,0,0,0,1,0,0,1,0,0
1984892,7,9,1,3,2,22,22,14,2,7,3,6
7244923,12,4,7,2,3,22,17,12,4,6,12,13
19490302,15,6,3,7,7,35,35,16,5,10,9,6
20481044,3,2,5,1,0,2,7,7,3,2,2,2
20616848,0,1,0,1,0,2,1,1,0,0,1,0
18728915,2,1,0,0,0,2,1,1,1,1,2,1
18023284,4,5,1,3,3,12,19,6,0,4,5,2
14092722,6,2,3,1,0,10,4,5,1,1,2,1
3325584,0,0,0,0,0,0,0,0,0,0,1,0
14802377,0,0,0,1,0,0,0,0,0,0,0,2
7381034,0,0,1,0,3,0,0,0,0,1,0,0
2057326,53,15,12,20,23,85,73,42,21,15,9,13
20009856,1,0,0,0,0,2,6,0,0,0,0,0
6362051,35,16,10,10,9,29,24,25,3,9,14,10
15561163,30,18,7,6,10,43,26,36,7,13,13,13
8567664,4,0,1,0,2,5,9,2,1,5,1,5
19624495,10,3,2,5,4,7,15,5,2,6,2,3
1221962,24,8,7,14,4,30,34,14,2,4,6,22
13150028,11,4,7,7,1,15,21,10,2,1,11,2
13063882,3,1,0,0,0,4,4,1,1,0,0,1
39282,324,119,134,154,107,394,414,285,49,124,87,167
6939719,4,3,4,3,0,12,11,7,3,5,4,8
4169840,47,19,23,34,32,57,59,27,6,30,20,11
13016082,6,0,0,2,2,4,5,1,2,2,1,0
177421,7,2,2,1,7,9,10,7,0,9,1,5
9216664,8,5,1,3,1,10,4,5,0,0,4,5
7965539,2,1,2,1,1,5,4,3,1,0,3,0
13686022,6,2,4,3,0,3,2,5,1,1,3,2
18875022,5,2,0,1,4,10,9,2,2,2,5,0
9595836,87,15,16,34,22,64,53,44,9,33,17,15
63610,23,6,10,15,9,17,21,13,5,10,2,14
14670074,44,8,18,24,10,61,61,32,10,12,14,23
18090441,1,0,0,0,0,2,1,1,0,0,0,0
11080142,122,57,43,59,56,164,166,106,34,52,38,39
18323385,17,13,8,3,14,41,37,25,5,12,8,3
11139968,3,1,0,1,1,6,6,1,2,0,3,1
258686,39,18,18,10,13,49,34,33,9,8,22,23
7643399,5,1,3,2,2,5,7,5,3,2,4,6
15287023,3,1,1,0,1,8,5,3,2,1,2,1
4777269,26,8,9,7,12,43,33,21,5,6,11,8
7854052,2,3,2,0,1,4,4,1,0,2,5,1
15084086,1,2,2,0,2,3,3,4,1,3,1,1
15250168,29,23,9,19,18,50,46,30,4,18,22,13
353801,128,32,33,35,35,128,122,87,15,35,35,67
9395128,20,9,8,8,14,26,26,7,5,12,18,4
6181131,14,8,10,7,1,14,8,11,2,0,8,7
5727850,27,5,2,14,8,22,16,13,3,10,7,11
13163744,5,3,0,0,1,10,8,2,1,2,7,1
1917872,53,36,22,18,22,83,84,67,16,24,24,43
2883054,151,71,74,45,94,187,175,155,37,87,56,93
12360322,0,2,1,0,0,2,2,2,0,0,2,0
2419635,9,5,9,2,4,22,25,18,3,5,3,10
15582736,3,0,0,3,1,5,4,1,2,1,1,0
2508745,12,7,2,2,4,21,13,11,4,4,7,4
16321714,5,4,8,2,3,11,9,8,1,2,1,7
16273526,1,0,1,0,1,1,4,2,1,1,1,0
16936036,61,28,10,37,16,93,99,52,15,24,26,12
6336738,42,29,32,28,34,82,81,56,18,31,24,27
9393127,46,23,27,16,7,70,70,50,15,13,21,26
15327600,27,4,19,15,15,50,56,36,11,16,16,9
3978680,10,2,1,3,1,8,6,7,1,1,2,1
6796031,6,0,1,1,4,3,6,4,1,6,1,2
3198824,6,4,2,0,1,13,14,3,1,3,6,3
15178955,5,0,2,0,0,2,1,3,1,1,0,0
11194693,90,44,69,29,54,134,150,100,24,67,60,43
20745208,6,1,0,5,1,3,1,3,2,1,1,1
1875082,117,34,29,59,58,160,182,70,31,50,55,31
19074152,3,2,2,1,2,2,2,4,0,1,0,1
5193421,33,16,7,11,17,35,52,21,9,20,9,10
15631959,12,7,5,3,3,12,18,8,1,4,6,8
725509,143,59,53,42,86,200,198,166,43,80,67,68
16859716,2,6,0,1,0,12,10,6,1,1,4,0
7206060,3,3,3,0,1,8,5,6,2,3,5,8
6360224,0,1,0,0,0,1,1,0,0,0,2,0
8593798,38,6,23,12,18,56,55,44,14,21,22,27
11775127,0,3,0,0,0,3,3,0,0,0,6,0
92242,80,48,55,33,41,183,189,111,26,43,54,50
18441757,4,5,0,1,2,12,13,8,3,1,3,2
11169309,0,0,0,0,0,0,0,0,0,0,0,0
11529598,9,6,11,12,6,17,36,14,4,9,5,15
20689638,6,1,0,0,1,5,5,3,2,2,0,0
8855930,5,2,3,1,0,3,10,3,2,2,1,1
12071153,10,2,5,3,2,18,14,9,4,3,3,4
18159239,1,3,0,0,0,6,2,2,3,1,0,1
433060,123,42,30,61,37,115,102,74,10,51,40,30
10502523,48,10,8,14,9,30,41,30,8,12,11,14
20356506,4,5,4,3,2,12,14,5,0,2,7,4
19163888,15,6,3,9,5,25,27,14,8,7,3,12
26969,80,16,23,23,35,92,88,66,5,40,26,20
15355281,2,2,0,1,1,5,4,2,1,1,2,3
10021707,0,0,1,0,1,1,1,0,0,0,1,0
15706863,25,22,12,15,14,51,51,31,11,10,16,19
783307,125,65,95,46,68,300,299,196,37,47,115,45
7957397,0,1,0,0,1,1,3,1,1,3,1,4
19274878,2,0,1,1,0,2,2,1,0,0,0,1
8324985,23,13,8,5,14,42,49,34,5,10,10,7
6452933,100,46,40,68,30,164,181,105,19,25,38,25
14459887,2,0,0,0,0,2,4,3,1,2,1,0
407469,253,82,118,183,91,238,232,185,42,87,67,89
8326337,10,8,6,11,6,27,19,16,3,9,15,5
9776054,20,24,16,10,21,53,57,14,6,17,36,11
5995416,113,62,59,47,76,195,208,112,44,44,49,29
18003190,2,1,0,1,1,2,2,1,0,1,4,0
325429,67,32,26,28,45,137,152,92,37,52,40,25
467866,167,86,103,50,60,346,303,240,48,101,110,127
19124093,5,0,0,1,0,2,4,0,1,0,0,0
4038988,35,8,9,22,9,22,35,20,10,11,5,10
19454613,0,0,2,0,0,1,3,0,0,0,0,0
18473250,0,1,1,4,0,3,4,2,0,1,3,1
18035698,39,10,10,13,14,47,49,25,12,15,11,3
11840771,31,13,8,12,15,49,51,45,6,23,13,2
18006243,1,1,0,0,0,2,1,1,0,0,2,0
20351140,2,1,0,1,1,5,5,2,0,0,1,0
140237,97,70,53,43,52,152,124,134,33,54,70,62
19360685,6,2,0,1,0,11,9,8,2,0,2,0
94477,199,150,133,81,152,367,408,284,77,146,133,114
4350464,2,0,0,1,1,2,2,0,0,1,0,0
14591298,4,0,2,2,0,2,4,0,1,2,0,2
148825,139,75,84,63,77,239,274,193,37,99,98,79
4063357,92,38,23,36,46,133,134,89,19,68,37,39
18505469,5,3,2,2,0,4,3,2,0,0,4,2
15206157,1,2,0,0,1,6,4,7,0,0,0,1
13427702,0,1,0,0,0,1,1,0,0,0,2,0
4978610,41,21,15,22,18,53,60,35,17,22,20,22
7514135,8,2,1,5,0,10,14,4,2,6,0,0
13248583,19,11,6,6,9,27,27,16,4,11,9,11
8308683,126,62,68,52,53,145,131,107,20,38,55,66
11391101,1,0,0,1,1,1,2,1,0,1,0,1
1472262,216,130,90,113,60,342,318,266,47,65,92,121
263776,137,62,60,53,54,148,152,109,26,45,41,108
16928573,5,1,0,2,2,3,5,1,1,0,3,2
7884922,0,2,0,0,0,3,7,0,0,0,3,0
19943797,1,1,0,0,0,3,2,1,0,0,2,0
19175650,5,2,3,3,0,6,6,3,1,2,1,1
20883200,5,4,1,1,1,10,8,7,0,1,7,0
4462491,1,4,0,0,1,4,3,2,0,2,3,3
6799130,0,2,0,0,0,2,1,1,0,0,0,3
14992784,19,9,7,4,4,24,16,22,7,3,7,7
6132757,108,34,40,50,53,140,180,62,19,47,30,64
20407916,0,0,0,0,0,2,2,0,1,0,1,1
6607086,9,4,4,2,3,6,9,3,2,1,7,4
6540907,127,26,28,89,42,113,126,89,30,60,43,31
1238285,10,4,6,8,5,13,20,7,0,3,7,4
681361,191,85,82,87,52,254,280,166,27,78,68,124
16123943,3,2,0,2,1,5,5,2,0,0,1,0
2560546,119,55,67,46,89,230,260,143,26,88,52,45
1205103,164,79,100,48,82,290,286,251,45,93,78,96
166006,170,91,90,72,113,291,338,209,80,108,145,62
12408850,31,9,10,18,17,45,45,32,9,9,8,15
13787558,2,3,2,1,0,6,9,2,1,1,4,0
7776880,61,26,32,29,31,145,148,72,30,31,44,13
247000,6,1,7,1,6,7,7,6,1,3,4,8
19999160,3,3,3,5,1,9,11,4,0,3,1,1
18956599,14,1,1,6,1,11,12,11,0,3,5,4
9618986,50,11,21,17,20,59,43,47,11,22,14,8
13451379,9,2,2,1,1,6,13,2,2,2,1,2
8800003,3,4,0,0,7,8,8,6,0,5,3,1
11776141,12,0,3,10,2,16,17,9,4,6,2,4
19841837,28,13,9,9,4,45,41,28,4,6,12,7
20303322,2,1,0,1,1,1,5,0,1,2,3,3
19362751,3,3,2,0,0,4,2,5,0,0,2,1
11096801,102,50,33,41,36,145,120,89,32,30,44,57
4244171,328,93,140,110,83,313,331,205,74,87,76,120
4839805,2,1,0,5,0,2,4,2,2,0,1,1
9332324,36,13,15,10,8,41,40,32,8,16,12,12
8110,98,44,36,47,27,123,112,87,13,29,27,50
13959401,7,2,3,5,0,6,6,2,0,0,1,0
1174944,24,24,13,7,5,51,54,39,9,19,13,6
10358712,20,8,5,18,9,17,18,9,4,10,10,7
3709013,2,5,4,3,5,14,16,7,1,10,6,9
19890767,4,1,1,2,0,4,2,4,0,0,2,1
17804957,4,2,2,0,1,9,9,6,1,2,2,2
319724,253,119,130,130,72,365,348,277,50,95,114,137
6055980,5,2,3,2,0,7,9,1,1,0,4,3
553370,24,9,12,5,9,45,52,25,3,13,8,16
5414178,4,1,2,5,2,4,5,5,1,6,1,3
5184738,14,5,1,6,3,15,11,9,3,0,1,1
2061725,330,118,99,159,114,351,320,317,77,87,123,110
8987462,23,22,7,4,13,51,38,32,10,11,9,5
17141413,28,11,8,6,8,33,25,28,2,6,8,2
14795704,19,12,12,11,12,34,26,30,4,4,14,5
4645969,66,32,41,21,26,68,70,72,7,28,25,30
18871734,10,1,1,1,4,11,16,7,4,5,0,1
9737171,80,17,21,30,26,61,63,40,10,28,12,14
13395955,1,1,1,0,2,4,5,2,1,1,0,0
2389329,13,7,6,3,10,19,19,19,5,7,14,11
3698368,4,1,0,1,0,3,4,1,0,1,0,3
19036702,1,0,0,0,0,3,4,2,0,1,0,0
19590073,2,1,1,2,2,5,9,4,2,3,0,6
15633727,0,0,0,0,1,1,1,0,0,1,0,0
1297637,158,106,92,49,99,271,295,243,58,108,94,111
1167456,32,20,12,24,27,67,72,35,15,25,18,21
3185840,5,3,3,4,8,13,9,10,1,5,1,3
13334879,38,29,20,30,11,97,87,62,10,13,26,23
1854375,64,22,12,42,11,58,58,43,5,20,32,25
11602642,35,15,7,9,6,55,52,32,7,3,22,9
12904061,0,1,0,0,0,2,2,1,0,0,0,0
4817016,1,0,0,0,0,2,2,0,3,0,0,0
4479556,2,1,1,3,1,4,3,1,2,0,0,0
1466534,35,15,12,15,3,43,41,28,11,3,11,22
4799839,176,87,50,116,38,206,214,136,38,40,73,65
6962981,10,3,4,0,2,8,11,13,1,6,2,7
19977131,4,1,0,2,0,2,2,2,1,1,1,0
2298731,23,17,11,8,11,57,67,29,8,13,20,12
12584072,51,26,25,11,10,64,49,46,5,12,28,21
13299818,1,0,0,1,0,4,2,1,0,0,1,1
187671,4,4,3,0,3,13,12,6,1,5,5,3
781946,3,8,4,5,2,15,12,13,1,3,5,2
3644237,4,2,0,1,0,4,1,4,1,1,2,0
7917251,20,15,18,16,10,42,57,23,2,13,15,14
13044996,26,20,16,14,16,50,53,42,9,20,16,11
6402712,0,1,0,0,0,1,1,0,0,0,1,0
6930780,110,69,50,47,87,170,181,143,42,72,61,82
9447274,1,0,0,0,0,2,3,0,0,0,0,6
17605255,2,1,0,0,0,3,4,3,0,2,2,1
11591798,47,33,25,21,27,82,82,64,18,30,34,22
6425321,0,1,1,0,0,1,1,0,0,0,3,0
18963431,27,7,5,14,7,40,42,28,4,10,5,11
56859,243,88,95,114,97,260,255,190,47,97,92,94
1066769,416,150,169,188,116,571,586,338,99,162,155,138
8167884,81,43,32,39,49,157,144,97,34,56,51,37
8035557,25,9,16,11,6,58,67,19,2,10,15,12
13769064,1,0,0,0,0,2,4,0,0,1,0,0
6764323,5,5,1,3,3,12,13,9,1,3,4,8
4387019,26,11,15,31,4,23,27,17,6,18,4,7
1251653,0,0,0,0,0,0,0,0,0,0,1,0
20541036,15,9,2,1,7,29,36,12,7,7,10,2
17602108,6,3,4,6,4,16,14,8,2,7,1,2
17976539,18,6,8,2,6,25,26,14,4,9,9,11
20710363,1,0,1,0,0,3,4,1,0,0,0,0
1332503,1,5,1,0,0,6,5,0,0,0,9,0
6939597,28,29,32,21,59,70,76,49,10,48,22,31
32289,16,13,9,2,8,31,16,23,1,4,12,8
10369038,35,11,11,15,10,37,30,21,3,12,8,4
12559933,0,1,0,0,0,1,1,0,0,0,2,0
200059,9,2,8,3,5,10,10,14,2,9,5,8
17027226,22,11,20,12,17,41,51,18,6,27,9,12
7601924,67,29,23,37,26,87,97,57,18,37,26,38
10946838,16,9,5,11,2,23,22,13,1,2,12,6
296658,1,1,0,1,3,4,6,2,0,1,0,1
7883220,3,2,2,1,3,9,10,2,2,2,4,2
14426680,27,13,12,8,11,45,37,44,4,8,17,11
5065276,2,0,1,3,0,1,2,0,0,1,0,1
6627254,2,0,3,5,1,2,4,0,0,0,0,0
2070542,22,15,16,2,12,40,39,28,7,11,10,8
10525851,0,1,1,0,0,2,2,2,0,0,0,0
7674659,1,3,0,0,0,5,6,4,2,0,4,0
18593138,9,1,6,11,6,7,8,7,0,8,1,4
3509495,18,3,6,15,6,19,16,13,4,4,4,5
17317934,3,3,1,0,0,8,4,4,1,2,4,3
19625797,2,1,1,2,0,3,2,4,1,0,0,3
4824847,10,3,7,15,3,9,11,5,2,1,1,4
4873690,117,54,53,56,39,160,152,120,28,37,45,53
288224,13,7,8,9,4,35,36,13,8,4,7,5
19591709,18,6,4,2,2,30,25,15,9,1,1,5
2168753,3,1,0,0,0,1,3,0,0,0,1,0
4694622,57,26,16,37,13,64,58,37,7,12,21,31
14949923,8,5,2,1,11,25,20,13,1,6,3,6
713572,28,5,15,13,7,24,18,22,2,6,3,12
9414024,0,1,0,0,0,2,0,1,0,0,2,0
10605445,151,52,45,73,26,204,205,126,19,49,38,41
4240751,3,1,1,1,1,2,6,2,1,2,2,0
18141978,13,3,3,2,0,8,4,6,2,0,2,2
14671527,12,5,10,4,1,13,17,9,2,3,8,6
701363,137,57,102,79,58,265,222,145,54,69,82,43
7398144,0,0,0,0,2,2,4,0,0,1,0,0
19811395,10,4,0,2,6,13,14,7,3,4,3,4
18893482,17,4,7,5,8,26,17,17,3,12,1,2
16256352,1,0,0,0,0,2,3,0,0,1,0,1
17808559,2,3,0,1,2,5,3,3,0,1,0,0
3047757,90,52,48,46,43,194,203,119,35,52,45,51
60666,236,119,127,121,107,316,303,208,50,102,101,124
6554879,1,0,0,0,0,0,1,0,1,0,0,0
12751856,8,6,3,4,3,20,7,12,2,4,3,11
18823940,9,0,0,3,1,6,7,1,2,2,3,1
721762,68,37,45,26,24,139,123,96,16,42,32,27
7620785,85,22,35,24,27,97,79,77,13,29,35,39
12650157,15,12,4,8,13,27,33,26,4,20,5,13
12601401,11,9,3,1,7,32,27,17,3,9,8,5
9876351,0,0,0,0,0,0,0,0,0,0,0,0
6656567,41,12,14,10,9,42,42,23,11,14,16,18
14103889,46,23,19,11,26,63,66,47,9,21,18,24
11212414,4,0,2,2,0,4,6,3,1,1,3,2
19864245,0,0,0,0,0,2,4,0,0,0,0,0
8063277,16,3,2,6,8,9,7,7,3,4,6,5
15938442,2,2,3,0,2,13,11,7,0,1,2,2
962045,425,176,180,205,150,481,500,344,73,145,124,268
1330775,49,24,30,35,27,71,67,47,7,32,20,32
11583591,22,10,10,11,7,33,24,26,4,6,7,14
6184855,0,2,2,2,1,5,5,3,0,1,2,0
19241824,18,2,9,1,8,35,42,23,7,9,3,5
228317,100,49,54,46,89,182,183,133,47,75,50,93
15970318,29,9,11,16,5,16,20,20,1,3,5,19
12004547,55,36,29,37,45,117,126,93,18,55,37,39
9970036,2,1,0,0,3,3,4,1,0,3,1,4
14667333,1,1,1,1,0,3,1,1,0,0,2,0
4757941,0,1,0,0,2,5,7,1,0,4,0,2
3401271,166,103,104,70,140,279,283,269,59,145,97,149
229302,38,35,16,13,4,77,78,53,7,10,30,44
2101884,22,24,13,12,14,52,37,39,4,15,14,18
15663603,29,5,6,19,10,20,21,10,3,9,7,5
16675507,2,1,0,0,0,5,3,2,0,0,2,0
7748355,33,16,10,14,1,56,46,31,5,8,11,5
5681611,24,3,10,7,6,17,15,15,7,11,7,4
20530564,9,5,2,7,0,8,10,10,2,2,6,3
15437906,7,6,2,3,2,15,15,8,2,4,6,2
1589248,0,1,0,0,0,1,1,0,0,0,2,0
870246,9,6,2,4,10,20,21,12,2,6,9,9
850517,34,12,17,10,24,39,43,39,10,29,22,24
20552265,1,3,4,0,1,4,8,2,0,0,2,1
1801036,25,11,15,14,10,42,48,25,8,8,12,15
7224086,12,4,1,10,3,13,8,10,2,2,2,0
641113,12,4,3,7,2,14,7,8,3,1,7,2
5873714,28,11,20,18,15,49,54,30,13,17,17,16
15700484,8,5,2,1,1,12,10,10,2,3,2,4
15160791,22,6,6,16,16,37,38,12,4,15,8,5
17295824,7,1,2,1,2,16,18,6,1,4,1,0
10178082,4,0,0,3,2,2,5,1,0,2,1,3
6492185,32,30,16,10,23,72,54,65,12,16,26,20
19802994,10,1,2,3,3,12,7,7,2,2,1,0
19768670,5,4,2,3,3,9,15,5,1,4,5,1
13477234,0,0,0,0,0,0,0,0,0,0,1,0
2636744,15,10,1,13,4,17,16,7,5,7,12,2
27644,200,90,113,81,115,324,333,259,41,104,94,130
16393396,1,2,1,0,4,3,1,2,0,2,1,0
19611102,25,7,14,16,6,34,42,29,4,11,13,8
3393798,6,4,6,4,6,13,16,7,3,8,2,6
1151343,25,12,11,12,5,25,32,23,4,12,9,7
4865377,2,1,3,1,2,5,3,3,0,4,1,2
1919766,233,83,80,114,82,245,288,169,43,79,87,104
8574989,0,1,0,0,0,1,0,1,0,0,0,0
14212273,2,0,0,0,0,3,0,4,0,1,2,1
18926057,13,3,3,10,4,11,5,16,1,2,2,4
17929219,12,10,10,3,5,31,28,19,3,9,11,5
7730759,17,3,6,7,10,14,25,8,4,11,6,5
13138630,105,36,22,48,23,126,126,80,26,19,25,27
71010,12,7,4,5,11,19,18,17,1,8,11,3
5826129,36,12,9,22,4,59,71,30,12,7,11,9
17558152,1,1,2,0,0,3,6,0,1,0,3,0
8439758,28,22,10,9,15,64,71,42,7,20,12,26
9219472,155,54,57,85,36,156,164,92,32,31,43,68
19228330,0,1,0,0,0,3,3,1,1,2,1,0
6298691,1,1,1,1,0,3,4,1,2,1,0,0
5418807,115,45,42,51,27,118,119,73,20,24,43,98
19896613,8,7,3,7,2,18,13,6,3,0,4,2
18610410,0,0,0,0,0,0,0,0,0,0,0,0
18794192,3,3,4,0,5,10,13,7,1,7,3,5
13567393,3,1,0,5,1,5,6,3,0,3,1,1
15566106,4,3,4,3,4,9,7,3,1,4,1,3
9645338,5,4,1,4,3,9,14,5,0,4,0,3
5770283,3,3,1,3,1,12,6,7,1,0,2,5
1130282,24,22,15,19,28,50,69,44,16,23,16,33
2769505,7,3,3,7,0,7,4,8,1,1,5,5
3750257,7,5,4,0,10,13,14,5,5,3,4,3
20570291,0,0,0,0,0,0,1,0,1,0,0,0
11204939,32,11,12,20,3,45,44,28,9,5,6,9
17575433,14,5,2,1,3,19,24,10,5,5,2,6
16362150,2,1,2,0,2,7,5,6,0,1,3,3
4753182,42,15,22,6,16,63,64,36,14,13,17,14
978120,26,11,6,6,7,47,46,23,12,7,13,12
17656943,0,1,0,0,0,1,1,0,0,0,2,0
13633299,13,10,9,11,12,26,32,22,4,5,7,10
16703220,10,5,3,2,6,16,19,8,3,4,0,5
11825529,66,26,24,27,20,108,102,62,29,26,17,18
5949599,59,38,35,30,42,120,115,93,12,31,38,33
4456094,21,16,7,12,12,41,49,26,6,15,17,10
17818877,50,31,15,20,16,93,81,56,14,18,26,18
15161981,51,26,35,23,12,104,103,55,18,25,19,25
20676229,3,2,0,0,0,7,9,4,3,1,2,1
5602320,0,0,0,0,0,0,0,0,0,0,0,0
11325107,49,19,17,20,16,103,118,58,16,23,17,4
16352907,3,0,1,0,0,0,0,0,0,0,1,0
14163900,16,2,4,7,1,13,19,10,2,4,3,17
